#	Name	Type	Length	Grad/Field/Amp	EoT	EoTLc	Input_Phase	Synch_Phase	Energy	beta_Synch	Full_length	Abs_Phase
-------- M 1
254	DR152	DRIFT	150	-	-	-	-	-	80.413387	0.38941689	76700	63891.228
255	DR153	DRIFT	589.42	-	-	-	-	-	80.413387	0.38941689	77289.42	64211.303
256	FM51	FIELD_MAP	415.16		-	+2.2339907	25.69	-19.410544	82.520401	0.39388332	77704.58	64435.455
257	DR154	DRIFT	264.84	-	-	-	-	-	82.520401	0.39388332	77969.42	64577.642
258	FM52	FIELD_MAP	415.16		-	+2.2315051	28.227	-19.412051	84.625051	0.39826767	78384.58	64799.287
259	DR155	DRIFT	505.42	-	-	-	-	-	84.625051	0.39826767	78890	65067.648
260	DR156	DRIFT	150	-	-	-	-	-	84.625051	0.39826767	79040	65147.292
-------- M 27
261	QP53	QUAD	200	+7.62305 	-	-	-	-	84.625051	0.39826767	79240	65253.486
262	DR157	DRIFT	150	-	-	-	-	-	84.625051	0.39826767	79390	65333.13
263	QP54	QUAD	200	-7.59318 	-	-	-	-	84.625051	0.39826767	79590	65439.323
264	DR158	DRIFT	150	-	-	-	-	-	84.625051	0.39826767	79740	65518.968
265	DR159	DRIFT	589.42	-	-	-	-	-	84.625051	0.39826767	80329.42	65831.93
266	FM53	FIELD_MAP	415.16		-	+2.2286196	30.947	-19.129275	86.73061	0.40257958	80744.58	66051.167
267	DR160	DRIFT	264.84	-	-	-	-	-	86.73061	0.40257958	81009.42	66190.281
268	FM54	FIELD_MAP	415.16		-	+2.2253368	33.291	-19.129859	88.833059	0.40681352	81424.58	66407.201
269	DR161	DRIFT	505.42	-	-	-	-	-	88.833059	0.40681352	81930	66669.924
270	DR162	DRIFT	150	-	-	-	-	-	88.833059	0.40681352	82080	66747.896
-------- M 28
271	QP55	QUAD	200	+7.52011 	-	-	-	-	88.833059	0.40681352	82280	66851.858
272	DR163	DRIFT	150	-	-	-	-	-	88.833059	0.40681352	82430	66929.83
273	QP56	QUAD	200	-7.49161 	-	-	-	-	88.833059	0.40681352	82630	67033.792
274	DR164	DRIFT	150	-	-	-	-	-	88.833059	0.40681352	82780	67111.764
275	DR165	DRIFT	589.42	-	-	-	-	-	88.833059	0.40681352	83369.42	67418.151
276	FM55	FIELD_MAP	415.16		-	+2.221714	35.808	-18.867292	90.935401	0.4109781	83784.58	67632.842
